-0.172892,0.008838,0.924720,0.662628,0.060332,0.063923,-0.743773,-0.407529,0.141512,-0.126912,0.520668,-0.094154,-0.096068,-1.029768,0.258427,-0.223115,1.122061,0.323128,-0.143702,-0.048159,0.017350,-0.282322,0.441665,-0.916370,1.419892,-0.205989,1.157766,0.111648,0.342153,-1.077735,0.804962,-1.367082,0.534608,-1.238654
-0.182968,0.008699,0.921975,0.660587,0.062220,0.063387,-0.745476,-0.409588,0.151339,-0.125524,0.526217,-0.103081,-0.108918,-1.067487,0.264104,-0.199109,1.152455,0.280319,-0.120465,-0.047198,0.021689,-0.285637,0.443301,-0.898541,1.421576,-0.217829,1.155958,0.117018,0.343165,-1.065751,0.795835,-1.373035,0.544011,-1.243025
-0.179684,0.008414,0.919320,0.655527,0.064164,0.062109,-0.749873,-0.420942,0.146432,-0.108390,0.540138,-0.107308,-0.107932,-1.064662,0.248769,-0.155127,1.148376,0.209563,-0.111918,-0.042643,0.024189,-0.290175,0.439211,-0.874836,1.430489,-0.228542,1.157245,0.113390,0.345912,-1.043663,0.785910,-1.370344,0.568812,-1.259396
-0.171485,0.007715,0.918619,0.650072,0.066005,0.060202,-0.754603,-0.429704,0.135180,-0.088954,0.546787,-0.103105,-0.098498,-1.034938,0.216152,-0.109208,1.099218,0.179314,-0.110485,-0.040688,0.025632,-0.294622,0.433191,-0.850437,1.443908,-0.239884,1.167176,0.103799,0.351551,-1.022782,0.781601,-1.371462,0.591670,-1.284475
-0.161555,0.005285,0.918358,0.642792,0.067587,0.057418,-0.760890,-0.433900,0.121783,-0.065054,0.548719,-0.096025,-0.085785,-0.979842,0.180077,-0.051976,1.005876,0.160288,-0.111332,-0.037792,0.024494,-0.296894,0.425178,-0.832167,1.455889,-0.249575,1.185228,0.086396,0.364019,-1.001844,0.778345,-1.372831,0.609982,-1.305533
-0.151509,0.001082,0.918939,0.632785,0.069505,0.053177,-0.769366,-0.432436,0.106390,-0.037007,0.543416,-0.085470,-0.071795,-0.902356,0.144507,0.013681,0.871274,0.164749,-0.120027,-0.032319,0.017977,-0.298334,0.422426,-0.823702,1.465542,-0.255450,1.203133,0.062560,0.375914,-0.982795,0.784171,-1.367073,0.614695,-1.322622
-0.143727,-0.004893,0.919025,0.620161,0.071207,0.048459,-0.779732,-0.428172,0.092499,-0.009945,0.538463,-0.077105,-0.060417,-0.811558,0.113948,0.071554,0.706841,0.199877,-0.137901,-0.026271,0.007165,-0.300401,0.425995,-0.817571,1.474743,-0.251068,1.213947,0.031081,0.385691,-0.958432,0.798186,-1.360665,0.606806,-1.329920
-0.140926,-0.007391,0.926611,0.608253,0.075223,0.041419,-0.789084,-0.413943,0.077194,0.009353,0.505701,-0.054649,-0.054809,-0.729058,0.094730,0.135037,0.568404,0.267629,-0.027437,-0.027950,-0.011356,-0.311001,0.433167,-0.812198,1.479690,-0.236784,1.215053,-0.004693,0.386746,-0.929754,0.815309,-1.348009,0.602775,-1.340879
-0.144825,-0.008730,0.929814,0.593457,0.078290,0.034182,-0.800319,-0.407942,0.070465,0.027530,0.494913,-0.044212,-0.059169,-0.651582,0.094415,0.198657,0.490256,0.259500,-0.010628,-0.028321,-0.033235,-0.326663,0.444327,-0.801927,1.484058,-0.213325,1.201863,-0.039622,0.385939,-0.919609,0.845447,-1.327271,0.605454,-1.374000
-0.149741,-0.009210,0.931019,0.579913,0.080377,0.027119,-0.810250,-0.408293,0.066208,0.046463,0.499357,-0.042166,-0.065330,-0.609669,0.095360,0.222036,0.461729,0.260036,-0.027648,-0.031883,-0.055003,-0.344909,0.459074,-0.784843,1.491832,-0.195896,1.191038,-0.069587,0.383930,-0.930195,0.885719,-1.289747,0.602771,-1.405592
-0.155479,-0.010059,0.930475,0.569059,0.080570,0.022658,-0.818027,-0.409800,0.068865,0.062989,0.512900,-0.047438,-0.072315,-0.599684,0.104050,0.213925,0.475217,0.256939,-0.049798,-0.036191,-0.071278,-0.353689,0.467657,-0.769293,1.496137,-0.199935,1.188062,-0.085521,0.390550,-0.967626,0.934095,-1.249700,0.580769,-1.426449
-0.161474,-0.010945,0.927804,0.561764,0.078794,0.021766,-0.823249,-0.410524,0.079136,0.072249,0.530111,-0.058486,-0.080392,-0.628629,0.123308,0.176404,0.537208,0.247010,-0.079843,-0.041185,-0.078297,-0.350762,0.462959,-0.753670,1.500000,-0.214909,1.190328,-0.096019,0.409093,-1.003260,0.968604,-1.225094,0.551077,-1.396114
-0.164155,-0.011377,0.924457,0.559142,0.076957,0.023369,-0.825162,-0.416452,0.089698,0.079418,0.549936,-0.070501,-0.084032,-0.680835,0.142099,0.138163,0.617326,0.243947,-0.102044,-0.047963,-0.075330,-0.340631,0.441622,-0.732579,1.500000,-0.226459,1.188036,-0.105566,0.434154,-1.031453,0.971704,-1.241360,0.526211,-1.383678
-0.164442,-0.010870,0.921909,0.558674,0.076336,0.025733,-0.825466,-0.427958,0.097407,0.084930,0.569074,-0.080151,-0.085419,-0.743768,0.157414,0.109169,0.698677,0.258633,-0.111573,-0.053526,-0.063313,-0.332903,0.403864,-0.706996,1.500000,-0.230711,1.183245,-0.111112,0.451652,-1.029795,0.960592,-1.287145,0.532010,-1.387319
-0.163607,-0.010110,0.920045,0.560089,0.076539,0.028007,-0.824413,-0.442205,0.101222,0.085791,0.588563,-0.089578,-0.085912,-0.808480,0.167483,0.085346,0.774286,0.288134,-0.112462,-0.056221,-0.045002,-0.329594,0.377523,-0.688966,1.500000,-0.243731,1.189661,-0.102538,0.461465,-1.008667,0.943189,-1.295611,0.544115,-1.398587
-0.163391,-0.009503,0.919150,0.563623,0.076726,0.031135,-0.821872,-0.450820,0.105131,0.079688,0.598223,-0.095414,-0.086801,-0.865456,0.173079,0.063256,0.831922,0.317664,-0.107053,-0.053468,-0.019013,-0.327121,0.354908,-0.678647,1.500000,-0.260125,1.205817,-0.078459,0.462071,-0.983864,0.922896,-1.309691,0.560595,-1.412807
-0.163958,-0.009927,0.918932,0.568803,0.076451,0.034435,-0.818189,-0.451113,0.108573,0.068644,0.598214,-0.098775,-0.087301,-0.905973,0.174644,0.047391,0.868412,0.339336,-0.100995,-0.049334,0.011819,-0.326032,0.337068,-0.678429,1.500000,-0.269221,1.215171,-0.048936,0.454751,-0.955521,0.898462,-1.329225,0.588043,-1.410212
-0.164027,-0.011479,0.919869,0.575028,0.075844,0.037067,-0.813767,-0.443597,0.109679,0.057220,0.588675,-0.098898,-0.085341,-0.919394,0.172236,0.048181,0.875739,0.348965,-0.088897,-0.045089,0.040578,-0.326672,0.329514,-0.695372,1.500000,-0.274842,1.220126,-0.015681,0.438834,-0.930038,0.865886,-1.351492,0.622431,-1.411057
-0.163989,-0.014143,0.920943,0.582318,0.074736,0.038761,-0.808590,-0.430371,0.108049,0.042423,0.575336,-0.098895,-0.082518,-0.903737,0.165597,0.062487,0.853722,0.339986,-0.075072,-0.040789,0.068887,-0.326316,0.325444,-0.725556,1.499998,-0.275008,1.228421,0.016996,0.416318,-0.908280,0.826082,-1.376643,0.652444,-1.416930
-0.163407,-0.017917,0.923094,0.590474,0.073799,0.038979,-0.802730,-0.411542,0.101422,0.023303,0.556262,-0.097388,-0.078202,-0.855562,0.151793,0.091083,0.796581,0.318207,-0.058933,-0.037629,0.095095,-0.321797,0.307585,-0.764433,1.500000,-0.267054,1.231527,0.049042,0.385735,-0.886949,0.787290,-1.406330,0.675052,-1.414639
-0.160311,-0.022341,0.924387,0.597789,0.072526,0.038267,-0.797449,-0.395738,0.090621,0.004424,0.544784,-0.098054,-0.071868,-0.783780,0.133452,0.129303,0.712104,0.272516,-0.035829,-0.034739,0.117944,-0.312687,0.281360,-0.810132,1.499971,-0.260522,1.237550,0.076977,0.353790,-0.868032,0.743643,-1.440875,0.691206,-1.408276
-0.157235,-0.026919,0.926160,0.604284,0.071733,0.036016,-0.792716,-0.379433,0.076682,-0.014687,0.534295,-0.098016,-0.065812,-0.695029,0.108085,0.166361,0.600692,0.232304,-0.018884,-0.032853,0.138384,-0.304697,0.256442,-0.848837,1.491442,-0.258767,1.248869,0.101952,0.321624,-0.853698,0.699389,-1.474518,0.705038,-1.398882
-0.154946,-0.030459,0.929410,0.611091,0.071437,0.031950,-0.787682,-0.362271,0.060802,-0.032550,0.523323,-0.094886,-0.059783,-0.616083,0.079930,0.193139,0.495509,0.237880,-0.015232,-0.034451,0.157070,-0.302673,0.237904,-0.875298,1.485000,-0.260073,1.258907,0.123986,0.288955,-0.848353,0.658964,-1.499999,0.716918,-1.388460
-0.155751,-0.032987,0.931475,0.618253,0.070825,0.028300,-0.782270,-0.348986,0.050471,-0.049930,0.521741,-0.096335,-0.057337,-0.577164,0.060709,0.184878,0.443393,0.262089,-0.026967,-0.039294,0.172968,-0.301416,0.210515,-0.890266,1.483931,-0.254670,1.257468,0.147418,0.262102,-0.867461,0.638393,-1.500000,0.739831,-1.390888
-0.155627,-0.034611,0.931983,0.627518,0.068518,0.027463,-0.775095,-0.337156,0.045714,-0.073823,0.522417,-0.100156,-0.055119,-0.566663,0.052806,0.175266,0.427984,0.274345,-0.025832,-0.051659,0.181841,-0.292210,0.180391,-0.900792,1.484682,-0.247715,1.253931,0.174541,0.250447,-0.911541,0.651781,-1.495851,0.761015,-1.413212
-0.155304,-0.035326,0.931386,0.635871,0.064872,0.029453,-0.768500,-0.327669,0.048612,-0.096844,0.523151,-0.103066,-0.054149,-0.586342,0.057969,0.164975,0.454489,0.272998,-0.013800,-0.062219,0.186435,-0.275795,0.147386,-0.902242,1.488736,-0.237852,1.251157,0.206146,0.253710,-0.975522,0.682639,-1.475397,0.775497,-1.431180
-0.157061,-0.035581,0.928371,0.647267,0.060754,0.032932,-0.759124,-0.317642,0.057463,-0.123181,0.524444,-0.112516,-0.054974,-0.651384,0.067089,0.118995,0.541406,0.260885,-0.002610,-0.082238,0.187727,-0.257855,0.111032,-0.894232,1.500000,-0.220015,1.239047,0.238672,0.270741,-1.043907,0.727721,-1.453766,0.766866,-1.458488
-0.158609,-0.034762,0.924773,0.653497,0.057060,0.037194,-0.753858,-0.315720,0.070582,-0.132041,0.528852,-0.123361,-0.057412,-0.724919,0.080920,0.082942,0.637140,0.259174,0.005072,-0.094882,0.184087,-0.245443,0.086576,-0.876188,1.500000,-0.212281,1.233965,0.269063,0.295633,-1.097911,0.769010,-1.438674,0.752432,-1.469425
-0.160975,-0.032931,0.921357,0.653750,0.055202,0.041246,-0.753567,-0.324441,0.083491,-0.129906,0.539848,-0.131729,-0.062980,-0.802388,0.097766,0.052092,0.732921,0.275448,0.000986,-0.101492,0.171032,-0.243304,0.091854,-0.858646,1.500000,-0.222340,1.243979,0.291168,0.325624,-1.136589,0.805519,-1.409129,0.726796,-1.479375
-0.163591,-0.030885,0.919186,0.648350,0.054736,0.044693,-0.758056,-0.336213,0.096689,-0.115806,0.548508,-0.134505,-0.069497,-0.873504,0.116220,0.021500,0.815838,0.307558,-0.013582,-0.101228,0.147720,-0.247679,0.115907,-0.850326,1.500000,-0.250433,1.257558,0.300488,0.356019,-1.166009,0.842626,-1.378040,0.701241,-1.485195
-0.165811,-0.029504,0.918720,0.639467,0.055355,0.047219,-0.765368,-0.346121,0.107015,-0.100108,0.551538,-0.131980,-0.075516,-0.925218,0.133255,-0.002819,0.873019,0.343432,-0.032988,-0.097466,0.117244,-0.256249,0.156264,-0.855029,1.499998,-0.276902,1.266540,0.293178,0.383704,-1.187856,0.882400,-1.348716,0.678330,-1.493446
-0.166403,-0.029126,0.919602,0.629846,0.056378,0.048030,-0.773181,-0.350158,0.112922,-0.081297,0.546906,-0.125521,-0.078249,-0.944238,0.146383,-0.009776,0.896008,0.363377,-0.050604,-0.095712,0.089152,-0.267662,0.191684,-0.852768,1.500000,-0.285321,1.266629,0.270298,0.407419,-1.204514,0.927932,-1.306531,0.650894,-1.499965
-0.167881,-0.029015,0.921392,0.616768,0.058274,0.046988,-0.783577,-0.350478,0.117196,-0.057063,0.535919,-0.113987,-0.081910,-0.934410,0.161309,0.000586,0.891152,0.365426,-0.070008,-0.089148,0.062583,-0.282760,0.228306,-0.844471,1.500000,-0.286151,1.261672,0.231136,0.419935,-1.195978,0.978798,-1.268037,0.616205,-1.496159
-0.167696,-0.031046,0.924485,0.597672,0.060648,0.044804,-0.798187,-0.346093,0.119113,-0.020064,0.517197,-0.094692,-0.082582,-0.875150,0.182331,0.056862,0.843525,0.329779,-0.082101,-0.072102,0.036117,-0.299181,0.268018,-0.827878,1.500000,-0.281871,1.255570,0.175519,0.425897,-1.157198,1.019593,-1.209897,0.571260,-1.469873
-0.165999,-0.034168,0.927905,0.580443,0.063697,0.041066,-0.810766,-0.339880,0.113081,0.011363,0.497309,-0.076995,-0.079151,-0.782962,0.190634,0.142826,0.761732,0.279822,-0.078553,-0.062987,0.010660,-0.319075,0.319750,-0.804748,1.500000,-0.281605,1.251358,0.106389,0.424607,-1.110474,1.048577,-1.140986,0.547012,-1.436482
-0.163513,-0.038171,0.930629,0.561198,0.067573,0.037654,-0.824059,-0.339479,0.105813,0.047507,0.483341,-0.060906,-0.074642,-0.673419,0.187992,0.246735,0.654717,0.223366,-0.064096,-0.052324,-0.015180,-0.338935,0.374555,-0.775276,1.500000,-0.279715,1.237769,0.026741,0.416446,-1.056374,1.063673,-1.088606,0.531391,-1.410895
-0.160854,-0.040958,0.933317,0.542969,0.072701,0.032864,-0.835954,-0.346268,0.094535,0.083330,0.476194,-0.046813,-0.071256,-0.569827,0.169165,0.346214,0.541576,0.191847,-0.053408,-0.045317,-0.039051,-0.359608,0.423466,-0.736691,1.500000,-0.277831,1.224794,-0.057993,0.396883,-1.000502,1.071242,-1.072515,0.515736,-1.399956
-0.164236,-0.042542,0.935178,0.525973,0.078486,0.027697,-0.846419,-0.358083,0.089299,0.118196,0.481787,-0.041459,-0.074424,-0.516353,0.152437,0.368707,0.483173,0.200239,-0.077615,-0.037503,-0.058652,-0.379709,0.457637,-0.692432,1.500000,-0.277703,1.211773,-0.133581,0.368298,-0.958906,1.073459,-1.075163,0.512678,-1.390686
-0.167215,-0.043831,0.935676,0.515305,0.082469,0.024709,-0.852672,-0.369982,0.087134,0.138606,0.493609,-0.041880,-0.077621,-0.496036,0.145247,0.369424,0.464670,0.209644,-0.100212,-0.035816,-0.071617,-0.390639,0.477047,-0.659109,1.500000,-0.281855,1.209144,-0.196001,0.340937,-0.933317,1.076448,-1.090965,0.509667,-1.380406
-0.168735,-0.044781,0.935155,0.508729,0.083897,0.024135,-0.856489,-0.380286,0.088989,0.148937,0.508385,-0.045585,-0.080433,-0.494778,0.150305,0.373727,0.473112,0.212922,-0.116455,-0.031847,-0.076172,-0.388829,0.477098,-0.634573,1.500000,-0.284680,1.207976,-0.240080,0.321566,-0.910421,1.077050,-1.106267,0.496702,-1.380370
-0.170553,-0.045015,0.933279,0.509346,0.082851,0.025903,-0.856173,-0.384748,0.095294,0.145460,0.522342,-0.053933,-0.083451,-0.522719,0.166223,0.357009,0.516935,0.206680,-0.121857,-0.029335,-0.070132,-0.375356,0.455162,-0.617908,1.500000,-0.280146,1.194493,-0.266626,0.314840,-0.901494,1.073939,-1.114400,0.488935,-1.392654
-0.171651,-0.044261,0.930172,0.519007,0.080615,0.028273,-0.850490,-0.387557,0.100367,0.129786,0.539067,-0.068179,-0.084941,-0.577334,0.181810,0.320069,0.585597,0.197224,-0.115252,-0.036266,-0.060093,-0.362263,0.424249,-0.605053,1.500000,-0.270616,1.186020,-0.272162,0.318558,-0.902322,1.068519,-1.143176,0.505339,-1.418838
-0.170910,-0.042792,0.927002,0.532511,0.077514,0.030698,-0.842307,-0.390596,0.103171,0.109052,0.556980,-0.083506,-0.083734,-0.638995,0.193262,0.281700,0.656192,0.195619,-0.098307,-0.043010,-0.044008,-0.352123,0.393812,-0.596965,1.500000,-0.263800,1.180423,-0.249672,0.329931,-0.911767,1.067942,-1.156833,0.521552,-1.456292
-0.171102,-0.040805,0.923689,0.545897,0.073908,0.033004,-0.833934,-0.393444,0.106444,0.084708,0.576485,-0.099760,-0.084068,-0.704266,0.201608,0.230131,0.726508,0.206285,-0.087768,-0.043426,-0.024919,-0.344066,0.367254,-0.597826,1.500000,-0.262506,1.184429,-0.203445,0.338422,-0.904592,1.074569,-1.164727,0.535279,-1.468117
-0.172187,-0.038542,0.920231,0.560096,0.070412,0.034817,-0.824696,-0.396106,0.108540,0.057085,0.596683,-0.117352,-0.085551,-0.772382,0.203496,0.169117,0.795585,0.227237,-0.083973,-0.042178,-0.005439,-0.338429,0.352036,-0.615466,1.500000,-0.266426,1.190884,-0.141675,0.343572,-0.897775,1.077835,-1.168677,0.572931,-1.497119
-0.174454,-0.036771,0.917334,0.574755,0.066839,0.036957,-0.814753,-0.393080,0.111904,0.027607,0.608404,-0.132268,-0.087362,-0.838122,0.198051,0.097870,0.856563,0.256917,-0.088838,-0.039392,0.011938,-0.332326,0.344021,-0.647669,1.500000,-0.271961,1.197814,-0.070589,0.347456,-0.908071,1.063489,-1.135477,0.616743,-1.500000
-0.175485,-0.035065,0.915978,0.589745,0.063702,0.038984,-0.804129,-0.385937,0.112649,-0.004373,0.608798,-0.140853,-0.087583,-0.891954,0.185295,0.037041,0.900267,0.293531,-0.091644,-0.036469,0.026322,-0.324280,0.337054,-0.694712,1.500000,-0.275725,1.205215,0.003072,0.350102,-0.928768,1.026809,-1.121082,0.666022,-1.500000
-0.175407,-0.033796,0.915911,0.603370,0.061168,0.040279,-0.794091,-0.375877,0.110805,-0.034173,0.601349,-0.144458,-0.086124,-0.924307,0.166253,-0.013250,0.920603,0.326635,-0.099621,-0.031211,0.040759,-0.317168,0.334255,-0.750348,1.500000,-0.280838,1.220396,0.071974,0.349551,-0.953303,0.974690,-1.137288,0.725961,-1.500000
-0.173985,-0.033329,0.916927,0.615553,0.059589,0.041456,-0.784746,-0.364688,0.107054,-0.060578,0.587782,-0.143912,-0.082654,-0.931476,0.143891,-0.047415,0.914275,0.344005,-0.107097,-0.024374,0.058241,-0.308475,0.329440,-0.802152,1.499999,-0.287129,1.244336,0.136734,0.345618,-0.971923,0.906631,-1.183254,0.776269,-1.500000
-0.171256,-0.033261,0.919242,0.627215,0.058857,0.042299,-0.775466,-0.350790,0.101537,-0.084310,0.565949,-0.138188,-0.076994,-0.913059,0.120728,-0.061407,0.878943,0.348247,-0.104726,-0.017247,0.083449,-0.297442,0.316323,-0.842910,1.499998,-0.288766,1.264150,0.194086,0.335442,-0.969593,0.838218,-1.261192,0.811663,-1.500000
-0.167917,-0.033543,0.922444,0.637571,0.059034,0.042979,-0.766923,-0.335722,0.095485,-0.104741,0.538616,-0.128756,-0.070893,-0.870224,0.100457,-0.049999,0.813549,0.335383,-0.087800,-0.010067,0.112151,-0.288735,0.303698,-0.872085,1.499942,-0.281688,1.282732,0.238849,0.316992,-0.935202,0.767335,-1.359867,0.839698,-1.500000
-0.163947,-0.033773,0.925898,0.646029,0.061054,0.044137,-0.759586,-0.325125,0.088857,-0.119827,0.509965,-0.116605,-0.064064,-0.809817,0.082330,-0.011983,0.720067,0.310702,-0.052238,-0.004552,0.138572,-0.285645,0.300077,-0.885108,1.499998,-0.273512,1.290360,0.273451,0.295494,-0.876117,0.687873,-1.474249,0.858133,-1.500000
-0.158174,-0.034159,0.929507,0.652048,0.064214,0.045166,-0.754102,-0.318655,0.078903,-0.131464,0.483026,-0.102144,-0.055330,-0.729140,0.063302,0.052631,0.595851,0.285627,-0.008485,-0.001476,0.165406,-0.288630,0.303363,-0.880420,1.500000,-0.260302,1.283165,0.296047,0.274642,-0.806507,0.578968,-1.500000,0.860559,-1.440902
-0.153170,-0.034149,0.932085,0.654140,0.068448,0.046575,-0.751829,-0.320147,0.071186,-0.131474,0.463045,-0.089642,-0.048741,-0.658944,0.045531,0.115432,0.478601,0.278374,0.016843,-0.000291,0.186428,-0.299399,0.318070,-0.860343,1.500000,-0.248763,1.269626,0.307480,0.257359,-0.724147,0.464130,-1.500000,0.848708,-1.356116
-0.151031,-0.034236,0.933150,0.654321,0.072855,0.047056,-0.751227,-0.329153,0.063330,-0.132022,0.460287,-0.086690,-0.047055,-0.614483,0.030459,0.146917,0.396888,0.292969,0.014754,-0.003013,0.200440,-0.316152,0.331669,-0.834058,1.500000,-0.241021,1.258785,0.314483,0.246812,-0.661247,0.384614,-1.500000,0.837862,-1.301384
-0.151744,-0.034280,0.932924,0.655942,0.076222,0.047848,-0.749427,-0.342444,0.058593,-0.137192,0.472130,-0.090906,-0.048726,-0.600751,0.020455,0.144139,0.360589,0.309202,0.002075,-0.014216,0.204604,-0.329228,0.325098,-0.813339,1.500000,-0.224129,1.249172,0.323059,0.244108,-0.635453,0.352355,-1.500000,0.843780,-1.293759
-0.153660,-0.034189,0.931914,0.659760,0.077218,0.049504,-0.745857,-0.351856,0.059120,-0.146112,0.486184,-0.097688,-0.051315,-0.612947,0.017159,0.120010,0.366272,0.313645,-0.003730,-0.029777,0.200267,-0.331379,0.306110,-0.807378,1.500000,-0.223600,1.250793,0.333733,0.250750,-0.659243,0.376458,-1.500000,0.860599,-1.316438
-0.156308,-0.033384,0.929944,0.667704,0.075053,0.051442,-0.738846,-0.353694,0.064779,-0.159127,0.499026,-0.109244,-0.053316,-0.650205,0.017520,0.077853,0.413178,0.309454,0.001697,-0.054332,0.190902,-0.320095,0.277685,-0.805518,1.500000,-0.235498,1.248916,0.350888,0.271979,-0.728386,0.449732,-1.500000,0.886524,-1.372218
-0.157987,-0.032981,0.926244,0.675911,0.070049,0.053979,-0.731658,-0.350276,0.074325,-0.172471,0.511987,-0.122647,-0.054037,-0.707520,0.024160,0.037663,0.497012,0.287356,0.010915,-0.078779,0.181429,-0.300766,0.242257,-0.799904,1.500000,-0.249518,1.242182,0.377558,0.304652,-0.836897,0.563513,-1.499999,0.915208,-1.453683
-0.158805,-0.032712,0.921528,0.679129,0.063920,0.056748,-0.729025,-0.349221,0.086178,-0.177596,0.529202,-0.136001,-0.055573,-0.774923,0.038810,0.005328,0.600155,0.262367,0.018563,-0.092732,0.171887,-0.286180,0.217578,-0.787942,1.500000,-0.261314,1.245659,0.407234,0.341183,-0.947966,0.673951,-1.465017,0.905489,-1.499999
-0.160177,-0.031946,0.917240,0.676394,0.059030,0.058102,-0.731868,-0.354206,0.095687,-0.174062,0.551787,-0.148321,-0.059885,-0.840347,0.057125,-0.020973,0.701142,0.258144,0.013737,-0.097492,0.159548,-0.280127,0.209513,-0.767433,1.500000,-0.280287,1.251608,0.435673,0.373561,-1.053985,0.770599,-1.385799,0.875317,-1.500000
-0.161762,-0.030726,0.913772,0.669668,0.055730,0.057951,-0.738296,-0.362979,0.102362,-0.162604,0.575740,-0.158616,-0.065551,-0.900800,0.077288,-0.039205,0.793799,0.273770,0.000300,-0.098009,0.141014,-0.285483,0.223727,-0.749798,1.500000,-0.297986,1.253915,0.452485,0.400879,-1.150764,0.867210,-1.294533,0.818253,-1.500000
-0.162376,-0.029658,0.912076,0.659985,0.053018,0.056885,-0.747244,-0.367226,0.108012,-0.146094,0.588893,-0.160854,-0.069984,-0.946324,0.100094,-0.047001,0.865749,0.299470,-0.016204,-0.096322,0.116983,-0.297589,0.250100,-0.737701,1.500000,-0.302561,1.247236,0.451857,0.425508,-1.235464,0.950816,-1.205567,0.753025,-1.500000
-0.161749,-0.028874,0.912322,0.648806,0.051507,0.055177,-0.757201,-0.367293,0.111910,-0.124724,0.589543,-0.154952,-0.072319,-0.972524,0.122236,-0.043345,0.911436,0.323759,-0.030559,-0.093822,0.086856,-0.311835,0.283136,-0.732670,1.500000,-0.301978,1.245764,0.433598,0.445084,-1.295182,1.025025,-1.145480,0.664119,-1.500000
-0.160551,-0.029178,0.914553,0.636727,0.052139,0.051791,-0.767579,-0.364572,0.110329,-0.099422,0.581815,-0.144101,-0.072129,-0.968526,0.136616,-0.031781,0.923923,0.339299,-0.050069,-0.092301,0.051280,-0.326979,0.321615,-0.732118,1.500000,-0.303422,1.246662,0.394754,0.454133,-1.325469,1.089283,-1.116856,0.577213,-1.478574
